Date,Diesel,GPR Index,Inflation Rate
20-12-2018,1.762,162.69,2.05
21-12-2018,1.734,210.32,2.05
22-12-2018,1.734,64.05,2.04
23-12-2018,1.734,81.79,2.03
24-12-2018,1.734,111.24,2.02
25-12-2018,1.734,65.6,2.04
26-12-2018,1.752,63.1,2.06
27-12-2018,1.706,30.22,2.06
28-12-2018,1.663,102.01,2.07
29-12-2018,1.663,58.2,2.07
30-12-2018,1.663,32.56,2.07
31-12-2018,1.663,86.68,2.07
01-01-2019,1.663,83.74,2.07
02-01-2019,1.705,189.86,2.07
03-01-2019,1.738,9.49,2.04
04-01-2019,1.778,99.02,2.035
05-01-2019,1.778,40.48,2.03
06-01-2019,1.778,40.5,2.025
07-01-2019,1.803,83.16,2.02
08-01-2019,1.822,67.88,2
09-01-2019,1.878,106.43,2
10-01-2019,1.895,76.84,2.02
11-01-2019,1.881,101.24,1.99
12-01-2019,1.881,51.76,1.983333333
13-01-2019,1.881,37.73,1.976666667
14-01-2019,1.851,89.27,1.97
15-01-2019,1.867,102.54,1.97
16-01-2019,1.889,92.77,1.965
17-01-2019,1.878,160.64,1.96
18-01-2019,1.908,112.83,1.96
19-01-2019,1.908,22.32,1.9475
20-01-2019,1.908,47.83,1.935
21-01-2019,1.908,70.8,1.9225
22-01-2019,1.898,144.77,1.91
23-01-2019,1.881,58.19,1.94
24-01-2019,1.88,91.32,1.98
25-01-2019,1.882,91.14,1.97
26-01-2019,1.882,40.13,1.966666667
27-01-2019,1.882,75.63,1.963333333
28-01-2019,1.837,101.15,1.96
29-01-2019,1.887,101.45,1.94
30-01-2019,1.892,173.69,1.92
31-01-2019,1.869,148.14,1.9
01-02-2019,1.911,113.57,1.89
02-02-2019,1.911,75.84,1.88
03-02-2019,1.911,82.25,1.87
04-02-2019,1.906,179.98,1.86
05-02-2019,1.896,106.41,1.83
06-02-2019,1.909,103.1,1.83
07-02-2019,1.898,92.48,1.83
08-02-2019,1.906,62.35,1.82
09-02-2019,1.906,30.33,1.816666667
10-02-2019,1.906,39.16,1.813333333
11-02-2019,1.891,96.53,1.81
12-02-2019,1.905,69.22,1.81
13-02-2019,1.937,88.73,1.8
14-02-2019,1.972,76.54,1.76
15-02-2019,2.019,145.11,1.77
16-02-2019,2.019,61.66,1.765
17-02-2019,2.019,86.23,1.76
18-02-2019,2.019,67.15,1.755
19-02-2019,1.993,116.57,1.75
20-02-2019,2.009,171.34,1.76
21-02-2019,2.026,116.55,1.77
22-02-2019,2.026,69.44,1.74
23-02-2019,2.026,46.91,1.736666667
24-02-2019,2.026,74.98,1.733333333
25-02-2019,1.973,139.02,1.73
26-02-2019,1.999,124.92,1.71
27-02-2019,2.017,160.56,1.705
28-02-2019,2.027,162.63,1.7
01-03-2019,1.997,184.5,1.68
02-03-2019,1.997,131.75,1.706666667
03-03-2019,1.997,77.76,1.733333333
04-03-2019,2.012,62.96,1.76
05-03-2019,2.018,103.08,1.78
06-03-2019,2.016,81.01,1.82
07-03-2019,2.008,91.1,1.83
08-03-2019,1.999,55.01,1.81
09-03-2019,1.999,81.61,1.816666667
10-03-2019,1.999,23.22,1.823333333
11-03-2019,1.999,44.9,1.83
12-03-2019,1.984,101.32,1.81
13-03-2019,1.996,115.26,1.81
14-03-2019,1.979,66.67,1.82
15-03-2019,1.963,61.12,1.79
16-03-2019,1.963,81.61,1.803333333
17-03-2019,1.963,32.56,1.816666667
18-03-2019,1.964,79.94,1.83
19-03-2019,1.983,107.43,1.81
20-03-2019,2.001,60.31,1.79
21-03-2019,1.982,88.87,1.8
22-03-2019,1.963,122.84,1.77
23-03-2019,1.963,77.73,1.776666667
24-03-2019,1.963,67.19,1.783333333
25-03-2019,1.981,51.39,1.79
26-03-2019,1.991,88.73,1.78
27-03-2019,1.982,80.9,1.78
28-03-2019,1.971,81.35,1.84
29-03-2019,1.97,77.67,1.85
30-03-2019,1.97,67.23,1.86
31-03-2019,1.97,22.33,1.87
01-04-2019,1.99,65.45,1.88
02-04-2019,2.012,60.65,1.87
03-04-2019,2.011,83.97,1.87
04-04-2019,2.012,72.57,1.86
05-04-2019,2.044,71.19,1.84
06-04-2019,2.044,58.6,1.833333333
07-04-2019,2.044,15.52,1.826666667
08-04-2019,2.057,96.83,1.82
09-04-2019,2.047,167.54,1.82
10-04-2019,2.081,76.35,1.83
11-04-2019,2.074,104.2,1.86
12-04-2019,2.067,103.63,1.85
13-04-2019,2.067,81.1,1.853333333
14-04-2019,2.067,51.87,1.856666667
15-04-2019,2.063,56.67,1.86
16-04-2019,2.084,124.46,1.865
17-04-2019,2.074,67.7,1.87
18-04-2019,2.073,54.6,1.89
19-04-2019,2.073,51.31,1.895
20-04-2019,2.073,46.24,1.9
21-04-2019,2.073,86.96,1.905
22-04-2019,2.11,95.93,1.91
23-04-2019,2.121,156.5,1.91
24-04-2019,2.096,88.27,1.92
25-04-2019,2.1,99.63,1.92
26-04-2019,2.044,129.57,1.93
27-04-2019,2.044,53.72,1.936666667
28-04-2019,2.044,29.71,1.943333333
29-04-2019,2.06,68.81,1.95
30-04-2019,2.078,49.37,1.96
01-05-2019,2.091,61.52,1.94
02-05-2019,2.069,186.33,1.93
03-05-2019,2.065,70.15,1.91
04-05-2019,2.065,51.81,1.906666667
05-05-2019,2.065,93.31,1.903333333
06-05-2019,2.075,134.99,1.9
07-05-2019,2.03,122.51,1.9
08-05-2019,2.056,56.74,1.91
09-05-2019,2.037,167.13,1.9
10-05-2019,2.053,135.96,1.92
11-05-2019,2.053,56.26,1.926666667
12-05-2019,2.053,31.18,1.933333333
13-05-2019,2.028,130.95,1.94
14-05-2019,2.052,248.68,1.94
15-05-2019,2.085,184.76,1.96
16-05-2019,2.125,158.54,1.95
17-05-2019,2.092,141.05,1.96
18-05-2019,2.092,81.71,1.96
19-05-2019,2.092,57.24,1.96
20-05-2019,2.078,102.84,1.96
21-05-2019,2.079,131.19,1.9
22-05-2019,2.042,93.18,1.88
23-05-2019,1.968,102.54,1.86
24-05-2019,1.985,148.69,1.84
25-05-2019,1.985,64.11,1.8375
26-05-2019,1.985,39.72,1.835
27-05-2019,1.985,43.34,1.8325
28-05-2019,1.992,69.46,1.83
29-05-2019,1.972,67.51,1.88
30-05-2019,1.91,120.23,1.9
31-05-2019,1.836,104.56,1.9
01-06-2019,1.836,130.16,1.903333333
02-06-2019,1.836,28.99,1.906666667
03-06-2019,1.801,129.25,1.91
04-06-2019,1.822,69.4,1.9
05-06-2019,1.771,122.39,1.9
06-06-2019,1.803,82.92,1.91
07-06-2019,1.819,69.92,1.91
08-06-2019,1.819,50.87,1.92
09-06-2019,1.819,53.93,1.93
10-06-2019,1.803,56.93,1.94
11-06-2019,1.815,74.29,1.94
12-06-2019,1.764,95.03,1.95
13-06-2019,1.798,114.67,1.94
14-06-2019,1.821,192.64,1.96
15-06-2019,1.821,108.25,1.953333333
16-06-2019,1.821,62.5,1.946666667
17-06-2019,1.792,126.36,1.94
18-06-2019,1.824,157.74,1.95
19-06-2019,1.823,135.55,1.95
20-06-2019,1.882,72.57,1.95
21-06-2019,1.912,126,1.95
22-06-2019,1.912,167.47,1.953333333
23-06-2019,1.912,99.31,1.956666667
24-06-2019,1.9,171.25,1.96
25-06-2019,1.918,82.02,1.98
26-06-2019,1.965,123.76,1.97
27-06-2019,1.949,134.94,1.96
28-06-2019,1.931,153.9,1.95
29-06-2019,1.931,83.28,1.943333333
30-06-2019,1.931,23.66,1.936666667
01-07-2019,1.95,112.52,1.93
02-07-2019,1.892,138.22,1.89
03-07-2019,1.902,66.82,1.91
04-07-2019,1.902,105.83,1.91
05-07-2019,1.902,98.35,1.91
06-07-2019,1.902,52.01,1.896666667
07-07-2019,1.902,52.03,1.883333333
08-07-2019,1.89,53.51,1.87
09-07-2019,1.915,96.65,1.87
10-07-2019,1.976,100.78,1.85
11-07-2019,1.98,119.68,1.88
12-07-2019,1.981,107.37,1.85
13-07-2019,1.981,77.71,1.853333333
14-07-2019,1.981,31.32,1.856666667
15-07-2019,1.944,31.06,1.86
16-07-2019,1.91,76.37,1.83
17-07-2019,1.883,147.23,1.84
18-07-2019,1.877,102.68,1.81
19-07-2019,1.894,48.78,1.81
20-07-2019,1.894,86.82,1.816666667
21-07-2019,1.894,61.02,1.823333333
22-07-2019,1.899,193.02,1.83
23-07-2019,1.918,139.27,1.79
24-07-2019,1.904,99.52,1.73
25-07-2019,1.903,74.44,1.76
26-07-2019,1.904,137.65,1.7525
27-07-2019,1.904,62.81,1.745
28-07-2019,1.904,31.78,1.7375
29-07-2019,1.912,137.61,1.73
30-07-2019,1.948,152.36,1.75
31-07-2019,1.961,89.66,1.74
01-08-2019,1.86,107.73,1.74
02-08-2019,1.864,110.99,1.73
03-08-2019,1.864,112.18,1.733333333
04-08-2019,1.864,115.36,1.736666667
05-08-2019,1.832,103.52,1.74
06-08-2019,1.822,270.94,1.75
07-08-2019,1.773,106,1.73
08-08-2019,1.779,144.63,1.74
09-08-2019,1.796,105.86,1.73
10-08-2019,1.796,90.66,1.726666667
11-08-2019,1.796,76.15,1.723333333
12-08-2019,1.802,151.52,1.72
13-08-2019,1.858,40.67,1.71
14-08-2019,1.823,105.77,1.68
15-08-2019,1.793,96.89,1.63
16-08-2019,1.809,104.61,1.61
17-08-2019,1.809,99.68,1.62
18-08-2019,1.809,88.66,1.63
19-08-2019,1.822,127.85,1.64
20-08-2019,1.841,76.68,1.67
21-08-2019,1.857,114.39,1.74
22-08-2019,1.839,147.97,1.73
23-08-2019,1.812,96.78,1.71
24-08-2019,1.812,66.05,1.696666667
25-08-2019,1.812,83.02,1.683333333
26-08-2019,1.794,121.19,1.67
27-08-2019,1.811,178.1,1.7
28-08-2019,1.856,83.47,1.68
29-08-2019,1.866,76.37,1.69
30-08-2019,1.826,45.78,1.69
31-08-2019,1.826,37.03,1.68
01-09-2019,1.826,35.54,1.67
02-09-2019,1.826,118.91,1.66
03-09-2019,1.799,83.73,1.65
04-09-2019,1.884,89.65,1.65
05-09-2019,1.883,81.01,1.67
06-09-2019,1.893,81.74,1.69
07-09-2019,1.893,18.95,1.693333333
08-09-2019,1.893,64.95,1.696666667
09-09-2019,1.924,72.86,1.7
10-09-2019,1.928,104.88,1.71
11-09-2019,1.906,98.75,1.74
12-09-2019,1.894,79.5,1.77
13-09-2019,1.893,70.57,1.77
14-09-2019,1.893,46.44,1.77
15-09-2019,1.893,74.36,1.77
16-09-2019,2.069,178.92,1.77
17-09-2019,2.003,253.34,1.8
18-09-2019,1.991,115.36,1.75
19-09-2019,2.027,157.13,1.79
20-09-2019,2,126.96,1.8
21-09-2019,2,80.56,1.796666667
22-09-2019,2,108.33,1.793333333
23-09-2019,1.993,52.58,1.79
24-09-2019,1.959,103.24,1.81
25-09-2019,1.956,124.11,1.79
26-09-2019,1.956,70.67,1.8
27-09-2019,1.948,88.06,1.78
28-09-2019,1.948,38.83,1.776666667
29-09-2019,1.948,61.06,1.773333333
30-09-2019,1.903,95.55,1.77
01-10-2019,1.905,90.14,1.78
02-10-2019,1.873,69.65,1.76
03-10-2019,1.884,46.48,1.7
04-10-2019,1.902,111.27,1.66
05-10-2019,1.902,54.15,1.64
06-10-2019,1.902,38.97,1.62
07-10-2019,1.914,52.96,1.6
08-10-2019,1.906,118.78,1.62
09-10-2019,1.924,82.47,1.62
10-10-2019,1.936,165.17,1.65
11-10-2019,1.966,204.32,1.66
12-10-2019,1.966,103.07,1.643333333
13-10-2019,1.966,94.85,1.626666667
14-10-2019,1.92,118.48,1.61
15-10-2019,1.932,108.07,1.63
16-10-2019,1.958,193.5,1.57
17-10-2019,1.969,114.77,1.54
18-10-2019,1.961,106.58,1.54
19-10-2019,1.961,113.19,1.546666667
20-10-2019,1.961,36.48,1.553333333
21-10-2019,1.964,93.44,1.56
22-10-2019,1.956,54.3,1.53
23-10-2019,1.978,97.06,1.54
24-10-2019,1.998,116.31,1.55
25-10-2019,1.983,140.87,1.54
26-10-2019,1.983,28.69,1.54
27-10-2019,1.983,7.67,1.54
28-10-2019,1.966,98.3,1.54
29-10-2019,1.958,95.01,1.55
30-10-2019,1.919,113.29,1.55
31-10-2019,1.889,83.14,1.59
01-11-2019,1.93,100.66,1.55
02-11-2019,1.93,60.81,1.5375
03-11-2019,1.93,54.3,1.525
04-11-2019,1.954,59.24,1.5125
05-11-2019,1.966,77.94,1.5
06-11-2019,1.936,85.79,1.51
07-11-2019,1.924,63.62,1.56
08-11-2019,1.919,98.94,1.54
09-11-2019,1.919,26.86,1.55
10-11-2019,1.919,55.61,1.56
11-11-2019,1.919,92.59,1.57
12-11-2019,1.904,62.41,1.6
13-11-2019,1.926,160.15,1.6
14-11-2019,1.931,85.79,1.63
15-11-2019,1.96,75.07,1.67
16-11-2019,1.96,69.26,1.67
17-11-2019,1.96,73.94,1.67
18-11-2019,1.908,109.1,1.67
19-11-2019,1.865,61.17,1.66
20-11-2019,1.904,101.93,1.59
21-11-2019,1.946,62.9,1.61
22-11-2019,1.942,64.28,1.61
23-11-2019,1.942,37.22,1.61
24-11-2019,1.942,52.46,1.61
25-11-2019,1.95,36.63,1.61
26-11-2019,1.966,70.48,1.58
27-11-2019,1.949,93.25,1.6
28-11-2019,1.949,38.01,1.585
29-11-2019,1.949,108.38,1.57
30-11-2019,1.949,72.47,1.556666667
01-12-2019,1.949,59.46,1.543333333
02-12-2019,1.891,77.88,1.53
03-12-2019,1.886,85.84,1.53
04-12-2019,1.926,47.66,1.52
05-12-2019,1.938,103.15,1.5
06-12-2019,1.954,88.66,1.48
07-12-2019,1.954,12.23,1.486666667
08-12-2019,1.954,37.47,1.493333333
09-12-2019,1.945,82.81,1.5
10-12-2019,1.967,76.31,1.51
11-12-2019,1.935,97.43,1.48
12-12-2019,1.956,97.69,1.49
13-12-2019,1.982,99.63,1.52
14-12-2019,1.982,48.31,1.533333333
15-12-2019,1.982,48.36,1.546666667
16-12-2019,2.01,94.93,1.56
17-12-2019,2.036,82.33,1.56
18-12-2019,2.026,119.12,1.56
19-12-2019,2.031,69.01,1.57
20-12-2019,2.019,49.51,1.59
21-12-2019,2.019,52.76,1.593333333
22-12-2019,2.019,25.42,1.596666667
23-12-2019,2.021,34.81,1.6
24-12-2019,2.034,58.22,1.61
25-12-2019,2.034,45.38,1.61
26-12-2019,2.048,44.17,1.61
27-12-2019,2.046,111.91,1.61
28-12-2019,2.046,60.94,1.613333333
29-12-2019,2.046,36.3,1.616666667
30-12-2019,2.034,128.64,1.62
31-12-2019,2.022,165.35,1.65
01-01-2020,2.022,114.53,1.645
02-01-2020,2.019,163.18,1.64
03-01-2020,2.054,80.79,1.61
04-01-2020,2.054,229.99,1.596666667
05-01-2020,2.054,199.25,1.583333333
06-01-2020,2.019,251.99,1.57
07-01-2020,2.024,413.46,1.54
08-01-2020,1.967,180.61,1.59
09-01-2020,1.946,394.46,1.64
10-01-2020,1.929,167.3,1.68
11-01-2020,1.929,120.16,1.673333333
12-01-2020,1.929,175.73,1.666666667
13-01-2020,1.894,152.73,1.66
14-01-2020,1.912,131.78,1.69
15-01-2020,1.882,153.53,1.71
16-01-2020,1.859,145.95,1.705
17-01-2020,1.86,129.82,1.7
18-01-2020,1.86,38.82,1.69
19-01-2020,1.86,93.31,1.68
20-01-2020,1.86,119.12,1.67
21-01-2020,1.824,119.33,1.66
22-01-2020,1.794,77.99,1.62
23-01-2020,1.787,93.07,1.63
24-01-2020,1.729,51.96,1.63
25-01-2020,1.729,33.13,1.63
26-01-2020,1.729,23.33,1.63
27-01-2020,1.661,72.01,1.63
28-01-2020,1.708,99.59,1.6
29-01-2020,1.677,47.02,1.63
30-01-2020,1.644,188.07,1.62
31-01-2020,1.62,73.98,1.62
01-02-2020,1.62,89.05,1.62
02-02-2020,1.62,41.15,1.62
03-02-2020,1.57,107.52,1.62
04-02-2020,1.586,143.61,1.63
05-02-2020,1.648,68.35,1.62
06-02-2020,1.667,90.63,1.61
07-02-2020,1.641,78.96,1.65
08-02-2020,1.641,31.17,1.643333333
09-02-2020,1.641,31.47,1.636666667
10-02-2020,1.611,24.76,1.63
11-02-2020,1.627,90.26,1.66
12-02-2020,1.678,62.03,1.67
13-02-2020,1.682,58.85,1.69
14-02-2020,1.7,89.18,1.69
15-02-2020,1.7,53.96,1.695
16-02-2020,1.7,73.43,1.7
17-02-2020,1.7,84.65,1.705
18-02-2020,1.675,83.43,1.71
19-02-2020,1.705,54.75,1.69
20-02-2020,1.695,111.31,1.72
21-02-2020,1.687,103.92,1.7
22-02-2020,1.687,77.34,1.71
23-02-2020,1.687,37.9,1.72
24-02-2020,1.613,80.92,1.73
25-02-2020,1.569,115.45,1.75
26-02-2020,1.506,102.6,1.76
27-02-2020,1.48,63.97,1.77
28-02-2020,1.485,55.14,1.77
29-02-2020,1.485,90.32,1.763333333
01-03-2020,1.485,53.68,1.756666667
02-03-2020,1.556,106.23,1.75
03-03-2020,1.545,123.04,1.75
04-03-2020,1.553,144.92,1.745
05-03-2020,1.502,79.18,1.74
06-03-2020,1.405,51.33,1.73
07-03-2020,1.405,64.26,1.736666667
08-03-2020,1.405,65.09,1.743333333
09-03-2020,1.182,72.8,1.75
10-03-2020,1.272,71.65,1.77
11-03-2020,1.247,90.98,1.785
12-03-2020,1.15,74.84,1.8
13-03-2020,1.175,68.07,1.77
14-03-2020,1.175,66.95,1.763333333
15-03-2020,1.175,32.08,1.756666667
16-03-2020,1.042,34.45,1.75
17-03-2020,1.045,99.09,1.74
18-03-2020,0.996,87.61,1.75
19-03-2020,1.05,89.17,1.74
20-03-2020,1.021,57.8,1.76
21-03-2020,1.021,59.94,1.763333333
22-03-2020,1.021,79.82,1.766666667
23-03-2020,1.04,121.19,1.77
24-03-2020,1.087,191.01,1.77
25-03-2020,1.093,53.36,1.75
26-03-2020,1.069,56.71,1.74
27-03-2020,1.085,52.13,1.75
28-03-2020,1.085,67.87,1.7475
29-03-2020,1.085,157.74,1.745
30-03-2020,1.043,103.52,1.7425
31-03-2020,1.02,89.26,1.74
01-04-2020,0.95,65.6,1.72
02-04-2020,1.005,47.59,1.7
03-04-2020,1.108,84.58,1.68
04-04-2020,1.108,76.5,1.663333333
05-04-2020,1.108,95.14,1.646666667
06-04-2020,1.06,99.33,1.63
07-04-2020,1.024,106.53,1.65
08-04-2020,1.026,78.21,1.64
09-04-2020,0.993,60.91,1.64
10-04-2020,0.993,85.49,1.6425
11-04-2020,0.993,42.93,1.645
12-04-2020,0.993,42.69,1.6475
13-04-2020,1.007,88.78,1.65
14-04-2020,0.962,91.17,1.63
15-04-2020,0.925,89.53,1.64
16-04-2020,0.953,48.46,1.66
17-04-2020,0.967,73.51,1.67
18-04-2020,0.967,43.83,1.666666667
19-04-2020,0.967,37.47,1.663333333
20-04-2020,0.9,25.88,1.66
21-04-2020,0.753,54.08,1.66
22-04-2020,0.756,137.26,1.65
23-04-2020,0.735,100.94,1.66
24-04-2020,0.677,45.83,1.67
25-04-2020,0.677,48.61,1.666666667
26-04-2020,0.677,41,1.663333333
27-04-2020,0.602,49,1.66
28-04-2020,0.621,95.69,1.655
29-04-2020,0.69,79.46,1.65
30-04-2020,0.757,56.95,1.65
01-05-2020,0.792,60.41,1.63
02-05-2020,0.792,69.96,1.623333333
03-05-2020,0.792,26.15,1.616666667
04-05-2020,0.815,59.6,1.61
05-05-2020,0.887,41.64,1.59
06-05-2020,0.816,80.79,1.53
07-05-2020,0.83,56.15,1.54
08-05-2020,0.889,70.48,1.53
09-05-2020,0.889,24.67,1.49
10-05-2020,0.889,41.72,1.45
11-05-2020,0.867,37.91,1.41
12-05-2020,0.817,39.44,1.41
13-05-2020,0.825,59.53,1.45
14-05-2020,0.861,82.13,1.46
15-05-2020,0.882,45.82,1.4
16-05-2020,0.882,51.98,1.37
17-05-2020,0.882,75.48,1.34
18-05-2020,0.98,135.1,1.31
19-05-2020,0.931,99.48,0.99
20-05-2020,0.951,99.69,1
21-05-2020,0.951,73.21,0.96
22-05-2020,0.94,135.65,0.92
23-05-2020,0.94,36.33,0.915
24-05-2020,0.94,17.76,0.91
25-05-2020,0.94,129.13,0.905
26-05-2020,0.95,120.36,0.9
27-05-2020,0.923,23.43,0.73
28-05-2020,0.882,61.02,0.63
29-05-2020,0.955,137.45,0.63
30-05-2020,0.955,84.25,0.586666667
31-05-2020,0.955,77.84,0.543333333
01-06-2020,0.956,53.9,0.5
02-06-2020,1.025,83.04,0.75
03-06-2020,1.015,114.53,0.8
04-06-2020,1.034,36.15,0.97
05-06-2020,1.099,109.98,1.07
06-06-2020,1.099,55.09,1.07
07-06-2020,1.099,60.86,1.07
08-06-2020,1.076,65.65,1.07
09-06-2020,1.107,68.3,0.94
10-06-2020,1.119,95.69,0.95
11-06-2020,1.041,87.41,0.87
12-06-2020,1.102,73.61,0.91
13-06-2020,1.102,58.86,0.95
14-06-2020,1.102,26.86,0.99
15-06-2020,1.128,102.87,1.03
16-06-2020,1.184,79.2,1.08
17-06-2020,1.187,151.38,1.14
18-06-2020,1.206,101.32,1.17
19-06-2020,1.21,53.82,1.19
20-06-2020,1.21,82.13,1.203333333
21-06-2020,1.21,43.47,1.216666667
22-06-2020,1.225,131.45,1.23
23-06-2020,1.205,56.38,1.245
24-06-2020,1.159,80.22,1.26
25-06-2020,1.169,40.78,1.29
26-06-2020,1.13,44.34,1.19
27-06-2020,1.13,29.61,1.136666667
28-06-2020,1.13,36.3,1.083333333
29-06-2020,1.171,48.01,1.03
30-06-2020,1.179,76.92,1.01
01-07-2020,1.2,107.85,0.94
02-07-2020,1.225,23.39,0.96
03-07-2020,1.225,43.97,0.985
04-07-2020,1.225,24.46,1.01
05-07-2020,1.225,57.11,1.035
06-07-2020,1.251,72.01,1.06
07-07-2020,1.241,106.17,1.05
08-07-2020,1.242,68.6,1.11
09-07-2020,1.221,55.83,1.17
10-07-2020,1.238,97.43,1.14
11-07-2020,1.238,21.1,1.14
12-07-2020,1.238,25.48,1.14
13-07-2020,1.216,92.73,1.14
14-07-2020,1.215,93.8,1.07
15-07-2020,1.243,103.67,1.06
16-07-2020,1.231,29.49,1.07
17-07-2020,1.224,38.32,1.1
18-07-2020,1.224,30.83,1.1
19-07-2020,1.224,33.46,1.1
20-07-2020,1.239,87.17,1.1
21-07-2020,1.281,116.23,1.08
22-07-2020,1.279,117.13,1.12
23-07-2020,1.26,78.04,1.13
24-07-2020,1.262,92.75,1.09
25-07-2020,1.262,35.73,1.083333333
26-07-2020,1.262,39.25,1.076666667
27-07-2020,1.264,137.18,1.07
28-07-2020,1.249,121.65,1.06
29-07-2020,1.264,80.91,1.09
30-07-2020,1.219,54.08,1.17
31-07-2020,1.215,38.62,1.15
01-08-2020,1.215,26.74,1.153333333
02-08-2020,1.215,25.35,1.156666667
03-08-2020,1.238,42.17,1.16
04-08-2020,1.254,48.71,1.14
05-08-2020,1.262,33.8,1.12
06-08-2020,1.244,112.37,1.125
07-08-2020,1.214,43.82,1.13
08-08-2020,1.214,27.21,1.133333333
09-08-2020,1.214,39.44,1.136666667
10-08-2020,1.225,40.58,1.14
11-08-2020,1.225,55.29,1.18
12-08-2020,1.246,61.83,1.15
13-08-2020,1.225,88.9,1.18
14-08-2020,1.224,44.29,1.18
15-08-2020,1.224,82.19,1.19
16-08-2020,1.224,64.17,1.2
17-08-2020,1.218,65.55,1.21
18-08-2020,1.235,84.1,1.22
19-08-2020,1.229,46.66,1.27
20-08-2020,1.229,122.02,1.28
21-08-2020,1.203,166.3,1.26
22-08-2020,1.203,55.15,1.263333333
23-08-2020,1.203,24.97,1.266666667
24-08-2020,1.236,71.24,1.27
25-08-2020,1.241,85.98,1.21
26-08-2020,1.223,105.67,1.21
27-08-2020,1.193,142.09,1.23
28-08-2020,1.204,64.11,1.27
29-08-2020,1.204,45.14,1.266666667
30-08-2020,1.204,8.39,1.263333333
31-08-2020,1.186,88.63,1.26
01-09-2020,1.214,106.37,1.28
02-09-2020,1.169,109.21,1.3
03-09-2020,1.136,94.24,1.34
04-09-2020,1.126,94.9,1.38
05-09-2020,1.126,57.11,1.3675
06-09-2020,1.126,28.5,1.355
07-09-2020,1.126,149.53,1.3425
08-09-2020,1.063,68.6,1.33
09-09-2020,1.085,47.32,1.33
10-09-2020,1.072,145.25,1.32
11-09-2020,1.087,145.95,1.34
12-09-2020,1.087,55.65,1.34
13-09-2020,1.087,85.74,1.34
14-09-2020,1.088,67.31,1.34
15-09-2020,1.096,115.94,1.37
16-09-2020,1.114,82.47,1.41
17-09-2020,1.158,100.08,1.43
18-09-2020,1.171,86.34,1.45
19-09-2020,1.171,45.16,1.443333333
20-09-2020,1.171,57.25,1.436666667
21-09-2020,1.128,52.92,1.43
22-09-2020,1.111,94.39,1.42
23-09-2020,1.103,62.17,1.39
24-09-2020,1.117,64.87,1.41
25-09-2020,1.127,55.35,1.42
26-09-2020,1.127,42.05,1.416666667
27-09-2020,1.127,62.06,1.413333333
28-09-2020,1.144,104.41,1.41
29-09-2020,1.109,105.16,1.41
30-09-2020,1.152,104.96,1.41
01-10-2020,1.128,76,1.46
02-10-2020,1.088,101.93,1.46
03-10-2020,1.088,44.42,1.466666667
04-10-2020,1.088,74.61,1.473333333
05-10-2020,1.14,66.92,1.48
06-10-2020,1.18,85.71,1.48
07-10-2020,1.168,83.25,1.49
08-10-2020,1.197,113.65,1.51
09-10-2020,1.194,81.57,1.52
10-10-2020,1.194,56.09,1.516666667
11-10-2020,1.194,40.9,1.513333333
12-10-2020,1.163,67.72,1.51
13-10-2020,1.174,78.09,1.53
14-10-2020,1.2,47.69,1.52
15-10-2020,1.196,107.97,1.55
16-10-2020,1.183,123.5,1.58
17-10-2020,1.183,46.21,1.576666667
18-10-2020,1.183,49.08,1.573333333
19-10-2020,1.16,95.22,1.57
20-10-2020,1.177,98.67,1.61
21-10-2020,1.141,72.01,1.63
22-10-2020,1.159,101.61,1.61
23-10-2020,1.152,65.73,1.61
24-10-2020,1.152,66.82,1.616666667
25-10-2020,1.152,46.99,1.623333333
26-10-2020,1.127,89.93,1.63
27-10-2020,1.159,130.45,1.67
28-10-2020,1.119,81.79,1.67
29-10-2020,1.093,89.64,1.65
30-10-2020,1.089,80.36,1.66
31-10-2020,1.089,13.51,1.666666667
01-11-2020,1.089,49.87,1.673333333
02-11-2020,1.113,56.63,1.68
03-11-2020,1.132,162.63,1.67
04-11-2020,1.167,129.57,1.62
05-11-2020,1.162,69.65,1.64
06-11-2020,1.145,62.93,1.67
07-11-2020,1.145,42.18,1.68
08-11-2020,1.145,44.87,1.69
09-11-2020,1.213,105.4,1.7
10-11-2020,1.249,58.59,1.72
11-11-2020,1.242,97.93,1.73
12-11-2020,1.223,52.86,1.77
13-11-2020,1.201,69.19,1.8
14-11-2020,1.201,33.8,1.786666667
15-11-2020,1.201,66.58,1.773333333
16-11-2020,1.223,70.6,1.76
17-11-2020,1.239,45.82,1.73
18-11-2020,1.262,109.74,1.65
19-11-2020,1.278,49.04,1.7
20-11-2020,1.288,94.16,1.695
21-11-2020,1.288,47.32,1.69
22-11-2020,1.288,48.83,1.685
23-11-2020,1.306,36.76,1.68
24-11-2020,1.371,104.29,1.71
25-11-2020,1.401,23.36,1.69
26-11-2020,1.401,69.12,1.67
27-11-2020,1.401,70.37,1.65
28-11-2020,1.401,90.85,1.65
29-11-2020,1.401,101.22,1.65
30-11-2020,1.366,46.8,1.65
01-12-2020,1.337,129.66,1.67
02-12-2020,1.358,92.27,1.68
03-12-2020,1.384,67.79,1.66
04-12-2020,1.397,38.67,1.67
05-12-2020,1.397,48.34,1.653333333
06-12-2020,1.397,64.01,1.636666667
07-12-2020,1.396,55.04,1.62
08-12-2020,1.405,78.98,1.62
09-12-2020,1.398,62.74,1.6
10-12-2020,1.433,95.42,1.58
11-12-2020,1.431,42.85,1.58
